z    t    r    zmid    tmid    rmid    ly    err_ly    ly_sigma    err_ly_sigma    ly_areaTop    err_ly_areaTop    ly_sigma_areaTop     err_ly_sigma_areaTop
1    1    0    -16.1166666667    2.35619449019    8.8615    3.54973322397    0.0547121925317    0.385203222647    0.0751089691075    0.997897667078    0.0270504424901    0.385203222647    0.0751089691075
1    2    0    -16.1166666667    3.92699081699    8.8615    3.49799187356    0.0548860799975    0.395053261819    0.0957693131353    0.995674426665    0.0436707819583    0.395053261819    0.0957693131353
1    3    0    -16.1166666667    5.49778714378    8.8615    3.66761911468    0.0651510851151    0.484395474573    0.0592714982137    0.997642065238    0.0587877615311    0.484395474573    0.0592714982137
1    0    1    -16.1166666667    0.523598775598    22.513    3.59464691906    0.0785681962943    0.503020526018    0.0905597008167    1.04648522867    0.0348173379614    0.503020526018    0.0905597008167
1    1    1    -16.1166666667    1.57079632679    22.513    3.53970010011    0.096354472887    0.477070768463    0.144378110809    0.931839004684    0.315716008319    0.477070768463    0.144378110809
1    2    1    -16.1166666667    2.61799387799    22.513    3.37100794769    0.135276024813    0.587339069946    0.150336977132    0.980222219907    0.0560860918144    0.587339069946    0.150336977132
1    3    1    -16.1166666667    3.66519142919    22.513    3.58316757881    0.0470524725737    0.370209860764    0.046712100508    0.978947748103    0.0469814941813    0.370209860764    0.046712100508
1    4    1    -16.1166666667    4.71238898038    22.513    3.47510720626    0.0698190356906    0.578691539726    0.0687971782398    1.03242958102    0.0244352445773    0.578691539726    0.0687971782398
1    5    1    -16.1166666667    5.75958653158    22.513    3.55051157902    0.062037604582    0.49393101177    0.0660340842065    0.97932711288    0.0302711279712    0.49393101177    0.0660340842065
1    0    2    -16.1166666667    0.392699081699    32.093    3.43671105543    0.0530858320315    0.39300274554    0.0601051613872    0.991195595412    0.0332411678396    0.39300274554    0.0601051613872
1    1    2    -16.1166666667    1.1780972451    32.093    3.4903453989    0.0476752856105    0.450411759149    0.0516571830001    0.971089328936    0.0254368336162    0.450411759149    0.0516571830001
1    2    2    -16.1166666667    1.96349540849    32.093    3.54390862958    0.0760421264778    0.488712377593    0.0884832431344    1.02089356467    0.159238843255    0.488712377593    0.0884832431344
1    3    2    -16.1166666667    2.74889357189    32.093    3.57733404525    0.103579768953    0.543853180166    0.120907445049    0.899706876669    0.108775125597    0.543853180166    0.120907445049
1    4    2    -16.1166666667    3.53429173529    32.093    3.47849410062    0.0878086014715    0.599600034257    0.108502192433    0.950591103442    0.130945202218    0.599600034257    0.108502192433
1    5    2    -16.1166666667    4.31968989869    32.093    3.53769654599    0.052498861602    0.480071225009    0.0569959282142    1.03868144214    0.0263123993819    0.480071225009    0.0569959282142
1    6    2    -16.1166666667    5.10508806208    32.093    3.60445015877    0.0532211452006    0.458547463368    0.0460186921782    1.00279280085    0.0349743405373    0.458547463368    0.0460186921782
1    7    2    -16.1166666667    5.89048622548    32.093    3.59791393765    0.048717955055    0.470229667443    0.0427693532405    1.02129506794    0.0210327111195    0.470229667443    0.0427693532405
1    0    3    -16.1166666667    0.261799387799    42.3915    3.54938669883    0.0317342936041    0.44703013782    0.0255794831347    0.948485202037    0.017829134804    0.44703013782    0.0255794831347
1    1    3    -16.1166666667    0.785398163397    42.3915    3.61036647875    0.0313503573772    0.389137260378    0.0323626516365    1.00236184819    0.0207722987206    0.389137260378    0.0323626516365
1    2    3    -16.1166666667    1.308996939    42.3915    3.58305012953    0.0324551315333    0.422867332407    0.0286497509855    0.954636893157    0.015796485276    0.422867332407    0.0286497509855
1    3    3    -16.1166666667    1.83259571459    42.3915    3.46578371426    0.152753927672    0.688340405116    0.19836512837    0.978332571364    0.0335333938864    0.688340405116    0.19836512837
1    4    3    -16.1166666667    2.35619449019    42.3915    3.49099067557    0.251498921167    0.932617055714    0.346149193408    1.09134300941    0.1233662051    0.932617055714    0.346149193408
1    5    3    -16.1166666667    2.87979326579    42.3915    3.57689768859    0.0772898304755    0.506325202049    0.113350776132    1.06324639448    0.0799819414306    0.506325202049    0.113350776132
1    6    3    -16.1166666667    3.40339204139    42.3915    3.5269778644    0.0464850526094    0.432578316106    0.0413907169035    1.02576828142    0.0258824517385    0.432578316106    0.0413907169035
1    7    3    -16.1166666667    3.92699081699    42.3915    3.62819044518    0.0461611737393    0.469541995726    0.0395497332596    1.0126200208    0.0320402012605    0.469541995726    0.0395497332596
1    8    3    -16.1166666667    4.45058959259    42.3915    3.64547151022    0.032897541733    0.384246544061    0.0296903109145    0.984518589766    0.0171159523921    0.384246544061    0.0296903109145
1    9    3    -16.1166666667    4.97418836818    42.3915    3.59541612628    0.0275618826598    0.436194498976    0.0216496693708    0.987540941954    0.0147734430491    0.436194498976    0.0216496693708
1    10    3    -16.1166666667    5.49778714378    42.3915    3.57824898426    0.0283105529923    0.423881971263    0.0249333065852    0.996504088483    0.0173333151149    0.423881971263    0.0249333065852
1    11    3    -16.1166666667    6.02138591938    42.3915    3.6556828749    0.0381110983622    0.450578150508    0.0329530894215    0.960344214469    0.0194898489049    0.450578150508    0.0329530894215
2    0    0    -26.8611111111    0.785398163397    8.8615    3.96606165859    0.0589125783095    0.515888598388    0.0593488574986    0.983756079879    0.0504147241734    0.515888598388    0.0593488574986
2    1    0    -26.8611111111    2.35619449019    8.8615    3.96585616803    0.0492914182399    0.413819110754    0.064115643362    0.910829249889    0.0195225248677    0.413819110754    0.064115643362
2    2    0    -26.8611111111    3.92699081699    8.8615    3.86017109537    0.128423950101    0.705246977382    0.179644876409    0.924615492729    0.0307933285893    0.705246977382    0.179644876409
2    3    0    -26.8611111111    5.49778714378    8.8615    3.91860686731    0.069333418596    0.61233813384    0.0710635586965    0.940951660035    0.0216350544475    0.61233813384    0.0710635586965
2    0    1    -26.8611111111    0.523598775598    22.513    3.90166195815    0.0498244093432    0.493054997959    0.0540131997284    1.01917114516    0.0226794924172    0.493054997959    0.0540131997284
2    1    1    -26.8611111111    1.57079632679    22.513    3.81562541483    0.0613404078136    0.464644609761    0.0698663374292    0.990722853889    0.0536654706774    0.464644609761    0.0698663374292
2    2    1    -26.8611111111    2.61799387799    22.513    4.01501505689    0.114729549971    0.673926962742    0.124417343824    0.978236080883    0.0870295268933    0.673926962742    0.124417343824
2    3    1    -26.8611111111    3.66519142919    22.513    3.89181268721    0.0452352059861    0.39425759698    0.0488005076752    0.932818946461    0.0271072328539    0.39425759698    0.0488005076752
2    4    1    -26.8611111111    4.71238898038    22.513    3.84266525035    0.066645437536    0.576025995287    0.070658317066    0.923814157712    0.0377953370646    0.576025995287    0.070658317066
2    5    1    -26.8611111111    5.75958653158    22.513    3.8570607633    0.0505042910953    0.516076368037    0.0504197691811    0.927419591324    0.0188886286169    0.516076368037    0.0504197691811
2    0    2    -26.8611111111    0.392699081699    32.093    3.87602301032    0.0317541492077    0.460782739159    0.0278810768489    0.937716798838    0.0143313928983    0.460782739159    0.0278810768489
2    1    2    -26.8611111111    1.1780972451    32.093    3.85980188391    0.0407479342383    0.506146263143    0.0382390329928    0.935285029103    0.0175128909871    0.506146263143    0.0382390329928
2    2    2    -26.8611111111    1.96349540849    32.093    4.01814609602    0.0729934598616    0.530615267232    0.0871706930588    0.968467346936    0.0301245630691    0.530615267232    0.0871706930588
2    3    2    -26.8611111111    2.74889357189    32.093    3.86954415089    0.07190266097    0.479130293911    0.1000278464    0.971391216276    0.0520857395329    0.479130293911    0.1000278464
2    4    2    -26.8611111111    3.53429173529    32.093    3.87663929518    0.0450669509985    0.447452606663    0.0520126940042    0.896387855561    0.014580290788    0.447452606663    0.0520126940042
2    5    2    -26.8611111111    4.31968989869    32.093    3.94399000417    0.0463747624567    0.501687723782    0.0416137881543    0.94197544854    0.0176115921272    0.501687723782    0.0416137881543
2    6    2    -26.8611111111    5.10508806208    32.093    3.88934915117    0.0429956281727    0.489740528814    0.0430312930803    0.929696748146    0.0214325378868    0.489740528814    0.0430312930803
2    7    2    -26.8611111111    5.89048622548    32.093    3.90032951167    0.0395611927774    0.491134716315    0.0373411666521    0.921033460097    0.014563106153    0.491134716315    0.0373411666521
2    0    3    -26.8611111111    0.261799387799    42.3915    3.85742188808    0.0294535391977    0.480095359374    0.0247963314854    0.92231759328    0.0129354410507    0.480095359374    0.0247963314854
2    1    3    -26.8611111111    0.785398163397    42.3915    3.8869757427    0.0299125954747    0.487473873905    0.0252501343484    0.919941654248    0.0117318515462    0.487473873905    0.0252501343484
2    2    3    -26.8611111111    1.308996939    42.3915    3.89252406172    0.0325916079334    0.481074713626    0.0280501813641    0.933503386681    0.013968398579    0.481074713626    0.0280501813641
2    3    3    -26.8611111111    1.83259571459    42.3915    3.80449534092    0.0557579412106    0.459657171431    0.0691828222448    0.893721285321    0.0252560922445    0.459657171431    0.0691828222448
2    4    3    -26.8611111111    2.35619449019    42.3915    3.96132369994    0.0989226660494    0.578420945597    0.119437693771    0.930918601961    0.0332079668941    0.578420945597    0.119437693771
2    5    3    -26.8611111111    2.87979326579    42.3915    3.93865891668    0.0578061054299    0.563080663394    0.0627496549062    0.946516794513    0.0199365458179    0.563080663394    0.0627496549062
2    6    3    -26.8611111111    3.40339204139    42.3915    3.90660792307    0.0292362315805    0.456869395962    0.0241091160494    0.910486106175    0.0125819278842    0.456869395962    0.0241091160494
2    7    3    -26.8611111111    3.92699081699    42.3915    3.86844684963    0.0344828942471    0.482739499791    0.0317093456719    0.9255404417    0.0138663455614    0.482739499791    0.0317093456719
2    8    3    -26.8611111111    4.45058959259    42.3915    3.88989693175    0.0357016191632    0.487805710807    0.0355394587863    0.937009613094    0.0179961809972    0.487805710807    0.0355394587863
2    9    3    -26.8611111111    4.97418836818    42.3915    3.91529005641    0.0282249423378    0.487502801552    0.0215352279447    0.92489846197    0.0118167812864    0.487502801552    0.0215352279447
2    10    3    -26.8611111111    5.49778714378    42.3915    3.90776535167    0.0274195140213    0.474924691227    0.0204942629074    0.910394102074    0.0104396115409    0.474924691227    0.0204942629074
2    11    3    -26.8611111111    6.02138591938    42.3915    3.85407428844    0.0273249103211    0.420904822679    0.0222941557621    0.892040286765    0.0104681955988    0.420904822679    0.0222941557621
3    0    0    -37.6055555556    0.785398163397    8.8615    4.16005543445    0.0438645804561    0.476111669864    0.0472345229788    0.877821466124    0.0215159035885    0.476111669864    0.0472345229788
3    1    0    -37.6055555556    2.35619449019    8.8615    4.26678385499    0.0529014366047    0.494389011971    0.0593855451055    0.877009156862    0.016779233462    0.494389011971    0.0593855451055
3    2    0    -37.6055555556    3.92699081699    8.8615    4.26578573032    0.0467971380976    0.505181696953    0.0508195265397    0.865296753221    0.0158114956572    0.505181696953    0.0508195265397
3    3    0    -37.6055555556    5.49778714378    8.8615    4.18370119481    0.0513433642415    0.557699847957    0.0505489131552    0.834564512672    0.0236907742852    0.557699847957    0.0505489131552
3    0    1    -37.6055555556    0.523598775598    22.513    4.15262541196    0.0404864895842    0.502046944967    0.0376241111533    0.875663881317    0.0206571460944    0.502046944967    0.0376241111533
3    1    1    -37.6055555556    1.57079632679    22.513    4.24953099732    0.0535657638195    0.450461724939    0.0714137849483    0.871104033514    0.0293273641856    0.450461724939    0.0714137849483
3    2    1    -37.6055555556    2.61799387799    22.513    4.27534625937    0.0469204450946    0.549012671422    0.0412914598045    0.869636612456    0.024384676673    0.549012671422    0.0412914598045
3    3    1    -37.6055555556    3.66519142919    22.513    4.3231983743    0.0391144403271    0.506455297219    0.0374857396824    0.893748391912    0.0170821485553    0.506455297219    0.0374857396824
3    4    1    -37.6055555556    4.71238898038    22.513    4.28236487964    0.0388986472472    0.450779386931    0.0384251707751    0.855678610419    0.0163282379187    0.450779386931    0.0384251707751
3    5    1    -37.6055555556    5.75958653158    22.513    4.26253534239    0.037498207197    0.509639735819    0.0333268537564    0.791067454248    0.0141048046884    0.509639735819    0.0333268537564
3    0    2    -37.6055555556    0.392699081699    32.093    4.21727095128    0.0346761027853    0.535321602367    0.0272925874207    0.863518381379    0.0128447084734    0.535321602367    0.0272925874207
3    1    2    -37.6055555556    1.1780972451    32.093    4.15627535242    0.0329832846089    0.486772701662    0.0332743973842    0.852515652997    0.0109090545989    0.486772701662    0.0332743973842
3    2    2    -37.6055555556    1.96349540849    32.093    4.20698898117    0.0490151892572    0.5335198723    0.0457657120171    0.857199162851    0.0177648067567    0.5335198723    0.0457657120171
3    3    2    -37.6055555556    2.74889357189    32.093    4.10537621273    0.0370809196342    0.455986050762    0.0327910300446    0.860557464903    0.0139687653133    0.455986050762    0.0327910300446
3    4    2    -37.6055555556    3.53429173529    32.093    4.29393755929    0.0356286068103    0.490948605802    0.0274721836071    0.843351478481    0.016459758831    0.490948605802    0.0274721836071
3    5    2    -37.6055555556    4.31968989869    32.093    4.1981437689    0.0325153276255    0.425534319944    0.0311522200795    0.847570681209    0.0137596646828    0.425534319944    0.0311522200795
3    6    2    -37.6055555556    5.10508806208    32.093    4.2981691247    0.0436400042621    0.508379280284    0.0407383433345    0.842026179278    0.0155341893589    0.508379280284    0.0407383433345
3    7    2    -37.6055555556    5.89048622548    32.093    4.22237072478    0.0309030789653    0.497465089209    0.0302255802555    0.83300953943    0.0121477647199    0.497465089209    0.0302255802555
3    0    3    -37.6055555556    0.261799387799    42.3915    4.09858716817    0.027915689895    0.521301346518    0.0223942702563    0.802966325273    0.0123349997563    0.521301346518    0.0223942702563
3    1    3    -37.6055555556    0.785398163397    42.3915    4.14524813713    0.0285015378704    0.492993206762    0.0216597124274    0.833809018403    0.0104002687478    0.492993206762    0.0216597124274
3    2    3    -37.6055555556    1.308996939    42.3915    4.07638308802    0.0272298802647    0.452910450122    0.0247227678852    0.841890575298    0.0119822658653    0.452910450122    0.0247227678852
3    3    3    -37.6055555556    1.83259571459    42.3915    4.26108739261    0.120179575872    0.668389545567    0.143703304464    0.853213002298    0.0248955094131    0.668389545567    0.143703304464
3    4    3    -37.6055555556    2.35619449019    42.3915    4.14182711761    0.0627888349121    0.575293567851    0.0547052906481    0.840015285106    0.0197330928048    0.575293567851    0.0547052906481
3    5    3    -37.6055555556    2.87979326579    42.3915    4.11232915771    0.034804189198    0.508351465086    0.0316490227699    0.870623743977    0.0131708111143    0.508351465086    0.0316490227699
3    6    3    -37.6055555556    3.40339204139    42.3915    4.1489216906    0.0297094458965    0.539773935841    0.0249013908289    0.827074775593    0.0102070083555    0.539773935841    0.0249013908289
3    7    3    -37.6055555556    3.92699081699    42.3915    4.20768029002    0.0303326044726    0.503208980269    0.0247418207719    0.84952037904    0.0104943586759    0.503208980269    0.0247418207719
3    8    3    -37.6055555556    4.45058959259    42.3915    4.20692036468    0.0259078630378    0.477254514519    0.0220387499449    0.827664592625    0.0103630006997    0.477254514519    0.0220387499449
3    9    3    -37.6055555556    4.97418836818    42.3915    4.18431864554    0.0238855853269    0.480584064011    0.017900092401    0.827386502812    0.00948166438389    0.480584064011    0.017900092401
3    10    3    -37.6055555556    5.49778714378    42.3915    4.21637319984    0.030355335232    0.554322608782    0.0274257048779    0.816871306172    0.0103527366503    0.554322608782    0.0274257048779
3    11    3    -37.6055555556    6.02138591938    42.3915    4.19009892917    0.0277450051015    0.497556972596    0.0215659123334    0.826631718033    0.012001299516    0.497556972596    0.0215659123334
4    0    0    -48.35    0.785398163397    8.8615    4.5596724307    0.0454955016116    0.526029581915    0.0453741565623    0.771187555349    0.0131478969383    0.526029581915    0.0453741565623
4    1    0    -48.35    2.35619449019    8.8615    4.63983277568    0.0401426285    0.507848922886    0.03716612816    0.774095919416    0.0173960804586    0.507848922886    0.03716612816
4    2    0    -48.35    3.92699081699    8.8615    4.61006469356    0.0433231591636    0.532624727452    0.0423606367794    0.779583422277    0.0135005951847    0.532624727452    0.0423606367794
4    3    0    -48.35    5.49778714378    8.8615    4.60110880013    0.0451512462723    0.566312306426    0.0388343566369    0.779169455228    0.0128781729114    0.566312306426    0.0388343566369
4    0    1    -48.35    0.523598775598    22.513    4.53694420804    0.0329535312994    0.493470849233    0.031233042558    0.751486656749    0.00983189401419    0.493470849233    0.031233042558
4    1    1    -48.35    1.57079632679    22.513    4.68851155634    0.0509805098678    0.442125381877    0.0633959432836    0.749878528954    0.0199178738492    0.442125381877    0.0633959432836
4    2    1    -48.35    2.61799387799    22.513    4.55477639569    0.0395286493847    0.528398585049    0.0368964386888    0.775880662864    0.0130336425103    0.528398585049    0.0368964386888
4    3    1    -48.35    3.66519142919    22.513    4.64667494981    0.0356455168765    0.527508002514    0.0373327668856    0.800175554126    0.0155269909528    0.527508002514    0.0373327668856
4    4    1    -48.35    4.71238898038    22.513    4.60732387292    0.0373486029797    0.497350837733    0.0335509069235    0.758530948002    0.0134932100524    0.497350837733    0.0335509069235
4    5    1    -48.35    5.75958653158    22.513    4.59920105179    0.0324309530719    0.548270087389    0.0271891399445    0.75170718786    0.0100570982961    0.548270087389    0.0271891399445
4    0    2    -48.35    0.392699081699    32.093    4.54235281716    0.0293641486215    0.535808703513    0.0252433811605    0.752953037502    0.00930997164087    0.535808703513    0.0252433811605
4    1    2    -48.35    1.1780972451    32.093    4.55114919698    0.0274418038613    0.453636677574    0.0215152813797    0.771343675212    0.0100917274665    0.453636677574    0.0215152813797
4    2    2    -48.35    1.96349540849    32.093    4.53135200628    0.0561695104759    0.644261019266    0.0507085579418    0.767258718275    0.0133590571005    0.644261019266    0.0507085579418
4    3    2    -48.35    2.74889357189    32.093    4.58556593333    0.0338000245485    0.504186924857    0.0295333972768    0.778978822639    0.0109446866931    0.504186924857    0.0295333972768
4    4    2    -48.35    3.53429173529    32.093    4.60353281583    0.034964057629    0.540311921696    0.031858650405    0.773501832138    0.0109581313695    0.540311921696    0.031858650405
4    5    2    -48.35    4.31968989869    32.093    4.6356979304    0.0249575295309    0.484420741943    0.0198494066697    0.758146041656    0.0084565335721    0.484420741943    0.0198494066697
4    6    2    -48.35    5.10508806208    32.093    4.66567879409    0.0312223374365    0.504645945409    0.0250733030794    0.784153041786    0.0123345673316    0.504645945409    0.0250733030794
4    7    2    -48.35    5.89048622548    32.093    4.59262763765    0.026832461513    0.527073938867    0.0227203304766    0.752633338849    0.00807080561676    0.527073938867    0.0227203304766
4    0    3    -48.35    0.261799387799    42.3915    4.52906878929    0.0278812421453    0.503705712425    0.0219664632328    0.746361771893    0.0102855978877    0.503705712425    0.0219664632328
4    1    3    -48.35    0.785398163397    42.3915    4.44599733373    0.0262148091345    0.475678729557    0.0191136284884    0.74856904148    0.00897379461155    0.475678729557    0.0191136284884
4    2    3    -48.35    1.308996939    42.3915    4.45875345125    0.0337363243958    0.535746096302    0.0282145464706    0.748499099394    0.011435518613    0.535746096302    0.0282145464706
4    3    3    -48.35    1.83259571459    42.3915    4.51593384919    0.0474343739628    0.486366656917    0.0431592417624    0.76871393603    0.0184111865815    0.486366656917    0.0431592417624
4    4    3    -48.35    2.35619449019    42.3915    4.57862800793    0.0399150682662    0.527749224453    0.0323185005659    0.743549560832    0.0137060605178    0.527749224453    0.0323185005659
4    5    3    -48.35    2.87979326579    42.3915    4.55550526473    0.0305918597158    0.529230336898    0.0271224974195    0.77401132853    0.0112074637864    0.529230336898    0.0271224974195
4    6    3    -48.35    3.40339204139    42.3915    4.54888428551    0.0288996297938    0.530343162522    0.0226283853821    0.759895789828    0.0102517643436    0.530343162522    0.0226283853821
4    7    3    -48.35    3.92699081699    42.3915    4.55172201578    0.0266455501433    0.50899837165    0.0214649467089    0.770950707746    0.0108081810908    0.50899837165    0.0214649467089
4    8    3    -48.35    4.45058959259    42.3915    4.59052475424    0.0242140064394    0.522852933134    0.0189335832023    0.756058881094    0.00852315128397    0.522852933134    0.0189335832023
4    9    3    -48.35    4.97418836818    42.3915    4.55138680657    0.0245099904657    0.547568554408    0.0209384737733    0.747175767019    0.00826228694904    0.547568554408    0.0209384737733
4    10    3    -48.35    5.49778714378    42.3915    4.56485090831    0.025793461762    0.555815006611    0.0208860261955    0.754986270901    0.0078813785508    0.555815006611    0.0208860261955
4    11    3    -48.35    6.02138591938    42.3915    4.54654531399    0.0309120666982    0.569822178199    0.0291359174833    0.747227874428    0.00905208824833    0.569822178199    0.0291359174833
5    0    0    -59.0944444444    0.785398163397    8.8615    5.04172227446    0.0419830062617    0.55632908869    0.0378229123358    0.731710742655    0.0137274773307    0.55632908869    0.0378229123358
5    1    0    -59.0944444444    2.35619449019    8.8615    5.19112652575    0.0403110947694    0.56368943132    0.0367871607011    0.70805984513    0.0113700499902    0.56368943132    0.0367871607011
5    2    0    -59.0944444444    3.92699081699    8.8615    5.07930650148    0.035380246838    0.588042771861    0.028138848475    0.681941600555    0.0109488967342    0.588042771861    0.028138848475
5    3    0    -59.0944444444    5.49778714378    8.8615    5.06725832331    0.0320013768984    0.562881414064    0.0252182226344    0.672414835619    0.00864748928776    0.562881414064    0.0252182226344
5    0    1    -59.0944444444    0.523598775598    22.513    4.97031423566    0.0390660188438    0.575599214656    0.0351543429682    0.649882738522    0.00973847971363    0.575599214656    0.0351543429682
5    1    1    -59.0944444444    1.57079632679    22.513    4.76288473609    0.111348504385    0.767786601217    0.151771019895    0.692183767136    0.0331476264647    0.767786601217    0.151771019895
5    2    1    -59.0944444444    2.61799387799    22.513    4.98458342452    0.0311723805445    0.496164671037    0.0276978497864    0.69155205084    0.0102810543304    0.496164671037    0.0276978497864
5    3    1    -59.0944444444    3.66519142919    22.513    5.04607653082    0.0312259972242    0.589395542439    0.0264506218793    0.690262500114    0.00942411739651    0.589395542439    0.0264506218793
5    4    1    -59.0944444444    4.71238898038    22.513    5.07599871862    0.0305785707632    0.609448378244    0.0250040146535    0.674528713411    0.00846788479785    0.609448378244    0.0250040146535
5    5    1    -59.0944444444    5.75958653158    22.513    5.11220857309    0.0304515437334    0.606031939347    0.0253392927286    0.69308012161    0.00796103604048    0.606031939347    0.0253392927286
5    0    2    -59.0944444444    0.392699081699    32.093    4.94708189176    0.033893888915    0.58895415818    0.0301783065393    0.680218061567    0.00991514185754    0.58895415818    0.0301783065393
5    1    2    -59.0944444444    1.1780972451    32.093    4.92853658691    0.0400988482855    0.619213239135    0.037735912602    0.661403659188    0.0116636997023    0.619213239135    0.037735912602
5    2    2    -59.0944444444    1.96349540849    32.093    4.99391404974    0.0556581922862    0.657941409288    0.0550329875176    0.679650961436    0.0140713615219    0.657941409288    0.0550329875176
